date,ticker,weight_pct,delta_pp,trigger
2026-08-07,CCOLA,5,0,"tetik yok -> SABIT %5 (ANTI-WHIPSAW, KURAL 9). Dun rejim tetigiyle 10'dan 5'e indirdim; bugun kanit CIDDI SEKILDE IYILESTI ama TEK GUNLUK fiyatla geri yukseltmek arsivdeki 'churn = kayip' hatasinin ta kendisi olurdu. Iyilesen kanitlar: (i) 2026Q1 ana ortaklik net kar 5.237M vs 2025Q1 1.669M = +%213,8 YoY, faaliyet kari +%84,3, brut kar +%32,2 -> cekirdegin EN GUCLU kar buyumesi, sert veriyle (borsapy mali tablolar); (ii) 08-03'teki -%4,45 dususun nedeni COZULDU - KAP 30 Tem'den beri TEMIZ (yalnizca rutin faiz/itfa bildirimleri) -> dusus FLOW, aciklanmis temel olay DEGIL; (iii) intraday 90,40 sma20 89,01 VE ema20 88,98 UZERINDE (dun ikisinin de altindaydi), +%3,08; (iv) F/K 12,88 < XGIDA medyan 16,55 (TAZE). AMA rejim TAM onarilmadi: MACD hist -0,629 -> -0,423, hala NEGATIF. Geri yukseltme ON-KAYITLI TETIGE baglandi (ENJSA'da ise yarayan yontem): Q2 (11 Agu) KAP-teyitli kar buyumesi POZ + settled > ema20 -> 5'ten 10'a. Kesim stop 86"
2026-08-07,ENJSA,14,0,"tetik yok -> SABIT %14. On-kayitli EK-UPGRADE sarti 'KAP-teyitli Q2 EPS beat' MET DEGIL (Q2 tarihi hala TBD, KAP'ta finansal takvim yok) -> harfi harfine uyuldu, agirlik oynatilmadi. AMA DUNUN EN BUYUK ACIGI KAPANDI: 2026Q1 ana ortaklik net kar +1.080M vs 2025Q1 -970M ZARAR = zarardan kara donus, brut kar +%7,3 (borsapy mali tablolar) -> KURAL 7 kar-buyumesi bacagi ILK KEZ dogrulandi. Dun 'listedeki en zayif temel kanit' diye isaretlemistim; bu bugun gecerli degil. DURUSTLUK KAYDI: donusun bir kismi ertelenmis vergiden (-1.328M vs -2.552M) ve FAALIYET KARI -%10,5 GERILEDI -> kalite mukemmel degil. 08-06 settled 113,40 > 106 trailing stop; RSI 68,98 < 75 add-yasagi (scan 66,56 teyit). F/K 24,18 < XELKT medyan 26,61 (TAZE), EV/FAVOK 4,2, PD/DD 1,3. Konsensus 5 AL/5 TUT 'Hold', mean 155,37'nin ima ettigi F/K 33,0 > sektor medyani -> hedef deger-destekli DEGIL. Kesim stop 106 / add-yasak RSI>75"
2026-08-07,CASH,14,0,"NAKIT SABIT %14 - DEVIR %0, iki adayin ikisi de SERT VERIYLE elendi (dun 'dogrulanamadi' idi, bugun 'dogrulandi ve KALDI'). (1) DOAS: get_financial_statements bugun CALISTI -> 2026Q1 ana ortaklik net kar 574M vs 2025Q1 755M = -%24,0 YoY, satis -%9,8, brut kar -%25,8. KURAL 7 kar-buyumesi bacagi DOGRULANDI ve BASARISIZ. Dunku 'en guclu taze aday' bugun sert veriyle DUSTU - degeri (F/K 12,8 PD/DD 0,6) ucuzluk degil daralan kar. (2) KCHOL: Q1 filtrelerini GECIYOR (faaliyet kari +%41,5, net -1.852M zarar -> +522M kar; F/K 13,08 < XHOLD medyan 17,21; PD/DD 0,63) AMA Q2 finansal raporunu 05 Agu 18:15'te KAP'a verdi ve 08-06'da settled -%4,90 (206,00 -> 195,90) DUSTU, XU100 +%0,70 iken = -5,60pp, 55,1M hacim (normalin ~2,7 kati) + BISTECH DEVRE KESICI tetiklendi. Q2 rakamlari hicbir beslemede henuz YOK (mali tablolar 2026Q1'de duruyor) -> bilanco gunu -%4,9 dususun 'flow mu miss mi' oldugu DOGRULANAMIYOR. GARAN'da sell-the-news'u tutabilmemizin nedeni KAP-teyitli 3,9x beat verisiydi; burada o veri YOK -> KURAL 2 geregi ALINMADI, giris kapisi tetige yazildi. (3) TUPRS kendi on-taahhudumuzle elendi (RSI 62,1 > 60 pullback sarti). (4) AKBNK 2. banka capi. (5) SOKM staples add-yasagi"
2026-08-10,GARAN,29,0,"tetik yok -> SABIT %29. Olculdu: 08-07 settled 127,00 > 118 stop (%7,09 tampon); RSI bacagi ELLE hesaplandi (METODOLOJI tetigi) = Wilder RSI-14 47,36 > 40 -> breakdown MET DEGIL. DIKKAT: get_technical_analysis RSI 56,14 verdi, 43 kesinlesmis kapanistan hesaplanan degerin 8,8 puan UZERINDE - bugun TA aracinin RSI'i UC ISIMDE birden sapti (BIMAS -6,8 / TUPRS -12,2 / GARAN +8,8) ve sapma yonu TUTARSIZ. Yani GARAN momentumu TA'nin gosterdiginden ZAYIF: fiyat ema20 127,48 VE ema50 128,76 ALTINDA, MACD hist +0,539 POZ ama daraliyor (dun +0,73). Kumulatif alfa -4,05 -> -4,49, cekirdegin EN KOTUSU. TEZ INTAKT: F/K 4,42 < XBANK medyan 4,88 (TAZE, dun 4,96 idi) + KAP-teyitli Q2 EPS 28,65 vs 7,40 ~3,9x beat + 2Y tahvil 41,57 -> 41,30 (-0,27) gevsemesi NIM tasiyici. Tek gunluk fiyatla %29'u oynatmak KURAL 9 ihlali olurdu -> bunun yerine ON-KAYITLI ARA KADEME tetigi yazildi (BIMAS 08-06 yontemi): settled <123,40 (post-beat toparlanmanin tamami geri verilir) VEYA settled Wilder RSI-14 <45 -> 29'dan 22'ye trim. Kesim stop 118"
2026-08-10,BIMAS,20,0,"TRIM TETIGI IKINCI KEZ OLCULDU ve KARSILANMADI -> SABIT %20. (i) Fiyat bacagi: 08-07 settled 385,75 > 378 esigi -> MET DEGIL. (ii) RSI bacagi: KAYNAK CELISKISI TEKRARLADI - get_technical_analysis 44,67 (<45, trim ima ediyor) vs scan_stocks 51,17. 08-07'de yazilan METODOLOJI tetigi uygulandi: 43 kesinlesmis kapanistan Wilder RSI-14 = 51,44 -> tetik MET DEGIL. Elle hesap scan_stocks'u (51,17) DOGRULADI, TA aracini yanliladi - dunku kayit bugun ikinci kez ise yaradi. 08-07 tek seans +%0,92 vs XU100 -%0,14 = +1,06pp ONDE; kumulatif alfa -3,30 -> -2,25 duzeldi. Fiyat ema50 382,44 VE ema20 384,60 UZERINDE, sma20 386,85 hemen altinda. Kar bacagi SERT VERI: 2026Q1 +%82,5 YoY. Deger bacagi hala gecmiyor: F/K 19,76 > XUHIZ medyan 15,95 (TAZE) -> EV/FAVOK 9,6 ikamesi + net-nakit + buyback. Konsensus mean 495,37 -> 497,37 YUKARI revize (30 AL/1 TUT, yuksek 533,50 -> 540,00). Q2 19 Agu BINARY (7 is gunu). Kesim stop 370 / trim <378 VEYA settled-RSI<45"
2026-08-10,AEFES,18,0,"tetik yok -> SABIT %18. 08-07 settled 21,58 > 20,40 stop (%5,47 tampon); RSI 42,54 (TA) / 53,45 (scan) << 75 add-yasagi. 08-07 tek seans +%0,56 vs XU100 -%0,14 = +0,70pp ONDE; kumulatif alfa -2,29 -> -1,59. Post-Q2 trim tetigi (12 Agu) AKTIF ve YARIN+1 test edilecek: attributable kar buyumesi NEG VE settled < ema50 (21,35) -> 18'den 12'ye. Iki kosul BIRLIKTE aranir. YENI OLUMSUZ KANIT (deger bacagi zayifladi): hedefin ima ettigi F/K = 13,30 x (27,11/21,56) = 16,72 ve TAZE XGIDA medyani 16,39 -> hedef artik medyanin USTUNDE = deger-destekli DEGIL. Dun 16,4 vs 16,55 ile hemen ALTINDAYDI; medyan 16,55 -> 16,39'a dustugu icin marj TERSINE dondu. Spot F/K 13,30 < 16,39 hala geciyor, degisen sey HEDEFIN kalitesi. Q1 attributable kar -%11,0 zaafi duruyor (faaliyet kari +%273 karsi kaniti da). Kesim stop 20,40"
2026-08-10,CCOLA,5,0,"tetik yok -> SABIT %5 (ON-KAYITLI SART KISMEN karsilandi, TAM DEGIL). Geri-yukseltme tetigi iki bacakli: (a) settled > ema20 (~89,0) VE (b) Q2 (11 Agu) KAP-teyitli kar buyumesi POZ. (a) BUGUN KIL PAYI KARSILANDI: 08-07 settled 89,00 vs ema20 88,998 -> 0,002 TL uzerinde. (b) KARSILANMADI: Q2 YARIN aciklanacak. Iki bacak BIRLIKTE arandigi icin agirlik oynatilmadi - 0,002 TL'lik bir marji tek basina aksiyon gerekcesi saymak, tetigi yazma amacinin tam tersi olurdu. Kanit ucuncu gun ust uste iyilesti: 08-07 tek seans +%1,48 vs XU100 -%0,14 = +1,62pp, cekirdegin EN IYI GUNU; kumulatif alfa -6,30 -> -4,74. KAP 30 Tem'den beri HALA TEMIZ (bugun yeniden tarandi) -> Q2 oncesi kar uyarisi YOK. F/K 13,07 < XGIDA medyan 16,39 (TAZE); EV/FAVOK 7,0; 2026Q1 kar +%213,8 YoY cekirdegin en gclusu. Hedefin ima ettigi F/K 15,24 < 16,39 -> hedef DEGER-DESTEKLI (cekirdekte bunu saglayan TEK isim). MACD hist -0,423 -> -0,330, hala NEG ama onariliyor. Stop 86'ya tampon %3,37 = cekirdegin en dari. Q2 = 1 IS GUNU. Kesim stop 86"
2026-08-10,ENJSA,14,0,"tetik yok -> SABIT %14. On-kayitli ek-upgrade sarti 'KAP-teyitli Q2 EPS beat' UCUNCU GUN de MET DEGIL: get_news ENJSA bugun yeniden tarandi, KAP'ta finansal takvim bildirimi YOK -> Q2 tarihi hala TBD. 08-07 settled 113,20 > 106 trailing stop (%6,36 tampon); RSI 67,21 (TA) / 63,19 (scan) < 75 add-yasagi. 08-07 tek seans -%0,18 vs XU100 -%0,14 = -0,04pp (fiilen basa bas); kumulatif alfa -0,24 -> -0,28, cekirdegin SIFIRA EN YAKIN ismi. Uc filtre de geciyor: kar bacagi 2026Q1 zarardan kara (+1.080M vs -970M), F/K 24,14 < XELKT medyan 25,87 (TAZE, dun 26,61 - medyan DARALDI, marj %2,7'ye indi -> IZLE), EV/FAVOK 4,2. Momentum cekirdegin en guclusu: MACD hist +0,656 POZ, fiyat sma20 107,80 / ema20 110,46 / ema50 108,30 UZERINDE. Hedef 155,37'nin ima ettigi F/K 33,1 > 25,87 -> hedef deger-destekli DEGIL (KURAL 5: tez EV/FAVOK 4,2 + regule nakit akisina dayanir). Kalite cekincesi duruyor: donusun bir kismi ertelenmis vergiden, faaliyet kari -%10,5. Kesim stop 106 / add-yasak RSI>75"
2026-08-10,CASH,14,0,"NAKIT SABIT %14 - DEVIR %0. Bugun EN GUCLU TAZE ADAY MGROS'tu ve KURAL 7'nin KATALIZOR bacaginda elendi (dun DOAS kar bacaginda elenmisti). MGROS gecen filtreler: 2026Q1 ana ortaklik net kar 1.598M vs 1.284M = +%24,4 YoY, satis +%6,4 (SERT VERI, borsapy mali tablolar) + EV/FAVOK 4,1 (deger bacagi ikame ile TAM geciyor, PD/DD 1,3 < XUHIZ medyan 1,75) + momentum en guclusu (RSI 57,96, MACD hist +4,10 POZ genisliyor, fiyat sma20/ema20/ema50 UZERINDE). GECMEYEN: (i) KATALIZOR - KAP son 3 ayda SOMUT pozitif olay icermiyor (en son 20 Tem endeks bildirimi; 15 Haz kredi derecelendirmesi zayif), ve 08-07'deki +%4,55 sicramanin (654,50, hacim 3,02M = normalin ~2 kati) KAP'ta KARSILIGI YOK -> AKIS, aciklanmis katalizor degil. CCOLA 08-03 dususunde 'KAP temiz = akis' okumasini LEHTE kullandim; ayni testi ALEYHTE de uygulamak zorundayim, aksi halde tek yonlu kanit secmis olurum. (ii) F/K 16,00 ~ XUHIZ medyan 15,95 - iskonto YOK (EV/FAVOK ikamesi bacagi kurtariyor ama F/K bacagi degil). (iii) MGROS gida perakendesi = STAPLES; 30 Tem konsantrasyon capi (%43) ek staples alimini YASAKLIYOR. Iki bagimsiz gerekceyle elendi, giris kapisi tetige yazildi. Diger adaylar: KCHOL settled 198,50 < 200 esigi VE Q2 rakamlari hala hicbir beslemede yok (bugun yeniden dogrulandi, mali tablolar 2026Q1'de duruyor) -> IKI bacak da MET DEGIL; TUPRS kendi RSI<60 kapimizda ucuncu gun (elle Wilder RSI-14 = 72,67, TA'nin 60,43'u AYKIRI); DOAS RSI 66,77 > 65 kapisi + Q2 19 Agu; BRSAN bugun +%6,29 ama F/K 30,1 EV/FAVOK 11,7 PAHALI; AKBNK F/K 5,25 > XBANK medyan 4,88 + 2. banka capi; SOKM/ULKER staples yasagi; TKFEN RSI 87,2 asiri alim"
2026-08-11,GARAN,22,-7,"TETIK FIRED -> TRIM 29 -> 22 (7pp nakde). 08-10 ACILAN ara kademe tetigi ('settled <123,40 VEYA settled Wilder RSI-14 <45') RSI bacagindan KARSILANDI: 39 kesinlesmis kapanistan (06-16..08-10, prices.csv) elle Wilder RSI-14 = 43,46 < 45. Fiyat bacagi MET DEGIL (126,60 > 123,40) ama tetik VEYA baglaciyla yazildi -> tek bacak yeter. SAGLAMLIK TESTI: farkli seed uzunluklarinda 43,46 (n=39) / 40,74 (n=35) / 41,81 (n=30) / 41,76 (n=25) / 48,32 (n=20) -> 5 seedin 4'u esigin ALTINDA; en yakinsak (en uzun) seri otoriter. get_technical_analysis 47,44 verdi (+3,98 sapma) - METODOLOJI tetigi geregi elle hesap otoriter. Ayrica prices.csv GARAN serisi get_historical_data gunluk barlariyla 20/20 BIREBIR eslesti (bagimsiz veri butunlugu teyidi). TEZ BOZULMADI: F/K 4,41 < XBANK medyan 4,83 (TAZE), KAP-teyitli Q2 EPS 28,65 vs 7,40 ~3,9x beat duruyor, KAP bugun TEMIZ (yalnizca rutin faiz bildirimleri). Trim gerekcesi TEKNIK: momentum + konsantrasyon. Fiyat ema20 127,00 VE ema50 128,50 ALTINDA, kumulatif alfa -5,00 cekirdegin EN KOTUSU, agirlik %29 ile en buyugu. ALEYHTE MAKRO: 2Y tahvil 41,30 -> 41,60 (+0,73) YUKSELDI, dun lehe olan bacak bugun aleyhe dondu. 7pp NAKDE gitti cunku hicbir ismin tanimli ADD tetigi karsilanmadi (KURAL 9). Kesim stop 118"
2026-08-11,BIMAS,20,0,"tetik yok -> SABIT %20. Trim tetigi UCUNCU KEZ olculdu ve KARSILANMADI. (i) Fiyat bacagi: 08-10 settled 384,25 > 378 esigi -> MET DEGIL. (ii) RSI bacagi: KAYNAK CELISKISI UCUNCU KEZ - get_technical_analysis 35,31 (<45, trim ima ediyor) vs elle Wilder RSI-14 = 48,93 (40 kesinlesmis kapanis). Seed testi: 48,93/49,97/51,92/53,70/53,98 -> BES seedin BESI de 45 USTUNDE, tek yonlu ve net. TA araci -13,62 sapmayla AYKIRI DEGER. Elle hesap ucuncu kez gereksiz 8pp deviri onledi. 08-10 tek seans -%0,39 vs XU100 +%0,23 = -0,62pp; kumulatif alfa -2,25 -> -2,88. Fiyat ema20 384,22 hemen uzerinde (settled 384,25), sma20 386,81 altinda. Kar bacagi SERT VERI: 2026Q1 +%82,5 YoY. Deger bacagi hala GECMIYOR: F/K 19,69 > XUHIZ medyan 16,03 (TAZE, dun 15,95) -> EV/FAVOK 9,6 ikamesi + net-nakit + buyback. Konsensus 30 AL/1 TUT mean 497,37 DEGISMEDI. Q2 19 Agu BINARY (6 is gunu). Kesim stop 370 / trim <378 VEYA elle RSI<45"
2026-08-11,AEFES,18,0,"tetik yok -> SABIT %18. 08-10 settled 21,72 > 20,40 stop (%6,47 tampon); elle Wilder RSI-14 = 54,14 (TA 40,47 AYKIRI, -13,67) << 75 add-yasagi. 08-10 tek seans +%0,65 vs XU100 +%0,23 = +0,42pp ONDE; kumulatif alfa -1,59 -> -1,18, cekirdegin EN IYISI. Post-Q2 trim tetigi (attributable kar buyumesi NEG VE settled < ema50) HENUZ TEST EDILEMEDI: TradingView next_earnings_date bugune (11 Agu) cekildi ama KAP'ta AEFES Q2 bildirimi HENUZ YOK (en son 05 Agu rutin) -> binary bugun/yarin. YENI KANIT (deger bacagi lehte): konsensus hedefi 27,11 -> 27,83 YUKARI revize (10 AL/3 TUT, yuksek 31,60). AMA hedefin ima ettigi F/K = 13,38 x (27,83/21,14) = 17,61 > TAZE XGIDA medyan 15,46 -> hedef HALA deger-destekli DEGIL (dun de degildi; medyan 16,39 -> 15,46 daraldigi icin marj daha da kotulesti). Spot F/K 13,38 < 15,46 geciyor. Q1 attributable kar -%11,0 zaafi duruyor. Kesim stop 20,40"
2026-08-11,CCOLA,5,0,"ON-KAYITLI GERI-YUKSELTME SARTI IKI BACAKTAN BIRIYLE KARSILANDI -> AKSIYON YOK, SABIT %5. Tetik: (a) settled > ema20 VE (b) Q2 KAP-teyitli kar buyumesi POZ. (a) KARSILANDI: 08-10 settled 90,05 > elle ema20 88,22 (%2,07 marj - dunku 0,002 TL'lik kil payinin aksine bu SAGLAM bir marj). (b) KARSILANAMIYOR: CCOLA Q2'yi 10 Agu 18:47'de KAP'a verdi (BEKLENENDEN 1 GUN ERKEN - finansal takvim 11 Agu diyordu) AMA rakamlar HICBIR beslemede yok: get_financial_statements quarterly hala 2026Q1'de duruyor, get_earnings yalnizca 04 May kaydini gosteriyor. KURAL 2 geregi dogrulanamayan veriyle agirlik oynatilmaz. BUGUN INTRADAY -%5,11 (85,45) ve 86 STOPUN ALTINDA - AMA intraday skorlamaya girmez (METHODOLOGY 3); kesim tetigi 'settled <86' ve 08-10 settled 90,05. Karar YARINKI settled kapanisa birakildi. KARSI KANIT ONEMLI: konsensus hedefi Q2 SONRASI 105,14 -> 107,07 YUKARI revize edildi (18 AL/2 TUT) - yani analistler rakamlari gorup hedef YUKSELTTI; -%5,1'lik dususun 'miss' okumasi bu kanitla CELISIYOR. 08-10 tek seans +%1,18 vs XU100 +%0,23 = +0,95pp, cekirdegin EN IYI GUNU; kumulatif alfa -4,74 -> -3,83. F/K 13,22 < XGIDA medyan 15,46 (TAZE). YENI OLUMSUZ: hedefin ima ettigi F/K = 16,57 > 15,46 -> hedef ARTIK deger-destekli DEGIL (dun destekliydi; medyan 16,39 -> 15,46 daraldi + hedef yukseldi). Kesim stop 86"
2026-08-11,ENJSA,14,0,"ON-KAYITLI EK-UPGRADE SARTI HARFI HARFINE MET DEGIL -> SABIT %14. Sart: 'KAP-teyitli Q2 EPS beat'. BUGUN DORT GUNLUK BELIRSIZLIK COZULDU: ENJSA Q2 Finansal Rapor'u 10 Agu 18:49'da KAP'a verdi (+ 19:07 Gelecege Donuk Degerlendirmeler) -> 'Q2 tarihi TBD' acigi KAPANDI, katalizor tarih+olay ile DOGRULANDI. AMA rakamlar hicbir beslemede yok (quarterly statements 2026Q1'de duruyor, get_earnings eps_estimate vermiyor) -> 'EPS BEAT' DOGRULANAMIYOR. Sart 'beat' diyor, 'rapor yayinlandi' demiyor; harfi harfine uyuldu, agirlik oynatilmadi. DESTEKLEYICI (karar-disi) KANIT GUCLU: (i) konsensus HOLD -> BUY'a dondu, 5 AL/5 TUT -> 7 AL/4 TUT, analist sayisi 10 -> 11, mean hedef 155,37 -> 158,70 YUKARI; (ii) bugun intraday +%2,74 (116,20) - XU100 -%1,27 DUSERKEN, gunun en guclu cekirdek ismi; (iii) F/K 24,12 < XELKT medyan 24,48 (TAZE) - ama marj %1,5'e indi, dun %2,7 idi -> IZLE. 08-10 tek seans -%0,09 vs XU100 +%0,23 = -0,32pp; kumulatif alfa -0,28 -> -0,61, hala cekirdegin SIFIRA EN YAKINI. Momentum en guclusu: MACD hist +0,657 POZ, fiyat sma20/ema20/ema50 UZERINDE. Hedefin ima ettigi F/K 32,9 > 24,48 -> hedef deger-destekli DEGIL (tez EV/FAVOK 4,1 + regule nakit akisina dayanir). Kalite cekincesi duruyor. Kesim stop 106 / add-yasak RSI>75"
2026-08-11,CASH,21,+7,"NAKIT %14 -> %21 (+7pp), kaynak GARAN trim'i. DEVIR (yeni isim) %0 - ucuncu gun. 7pp neden NAKDE gitti, bir ismi buyutmedi: KURAL 9 agirlik artisi icin de TANIMLI TETIK sart kosar; bugun hicbir ismin ADD/upgrade tetigi karsilanmadi (CCOLA iki bacaktan biri, ENJSA 'beat' dogrulanamadi, digerlerinde add tetigi yok). Tetiksiz yeniden dagitim, trim'in disiplinini kendi elimle bozmak olurdu. TAZE ADAYLAR ve eleme: (1) KCHOL - FIYAT BACAGI ARTIK KARSILANDI: 08-10 settled 203,90 > 200 esigi (dun 198,50 ile MET DEGILDI), bugun intraday 200,6; F/K 13,6 PD/DD 0,7, RSI 46,23, MACD hist +0,399 POZ. AMA VERI BACAGI ALTINCI GUN DE MET DEGIL: Q2 rakamlari (KAP 05 Agu) hala hicbir beslemede yok - bugun yeniden dogrulandi, quarterly statements 2026Q1'de duruyor. IKI bacak birlikte arandigi icin ALINMADI. Bu kapinin maliyeti artik olculebilir: 195,90 -> 203,90 = +%4,08 kacirildi. (2) MGROS - fiyat bacagi da karsilandi (658,00 > 630) ama KATALIZOR bacagi hala bos (KAP'ta somut olay yok) + staples capi %43 > %35 -> IKI bacak MET DEGIL. (3) TUPRS 337,00 - elle RSI degil ama scan RSI 74,22 >> 60 kapimiz, dorduncu gun kapali; cikisimizin (288) %17,0 ustunde. (4) DOAS RSI 61,74 < 65 (bu bacak ILK KEZ KARSILANDI) + settled >185 ✓ ama Q2 19 Agu -> kar bacagi test edilemedi. (5) TKFEN RSI 89,15 / IEYHO 85,25 / PASEU 77,63 asiri alim. (6) BRSAN F/K 30,1 pahali. (7) AKBNK F/K 5,20 > XBANK medyan 4,83 + 2. banka capi. (8) SOKM/ULKER staples yasagi"
2026-08-12,GARAN,22,0,"tetik yok -> SABIT %22. Olculdu ve IKI BACAK DA MET DEGIL: (i) fiyat 08-11 settled 126,50 > 120 ikinci-kademe esigi ve > 118 stop (%6,72 tampon - listenin en genisi); (ii) elle Wilder RSI-14 = 40,55 > 38 esigi (n=35 en yakinsak seed; 5 seed: 40,55 / 41,61 / 41,56 / 48,08 / 54,59 - besinin besi de 38in ustunde, karar KIL PAYI DEGIL). Dun trim edilen isim BUGUN CEKIRDEGIN TEK KAZANANI: 08-11 -%0,08 vs XU100 -%0,78 = +0,70pp ONDE. Degerleme bacagi taze: F/K 4,40 < XBANK medyan 4,79. 2Y tahvil 41,61 (-0,05) dun +0,73 yukselmisti, bugun yatay -> dunku aleyhte makro bacagi NOTRLESTI. Tetik yoksa ellenmez."
2026-08-12,BIMAS,12,-8,"TETIK FIRED -> TRIM 20 -> 12 (8pp nakde). 08-06 acilan tetik ('settled <378 VEYA elle Wilder RSI-14 <45') FIYAT bacagindan KARSILANDI: 08-11 settled 377,25 < 378. RSI bacagi karsilanmadi (elle 45,50 > 45) ama tetik VEYA baglaciyla yazilmisti. DORT KEZ olculdu (08-06/08-10/08-11 HAYIR), dorduncude EVET - tetigin gercekten olcum yaptiginin ikinci kaniti. Destekleyici bozulma: fiyat ema20 (382,45) VE sma20 (386,96) altinda, MACD hist -2,06 NEG ve derinlesiyor, stop tamponu %3,85 -> %1,92ye daraldi, 19 Agu Q2 BINARY 5 is gunu ilerde. TEZ BOZULMADI (2026Q1 +%82,5 YoY, buyback, 30 AL/1 TUT hedef 497,37) -> bu yuzden KESIM DEGIL TRIM. Halefi ikinci kademe ayni gun acildi."
2026-08-12,AEFES,18,0,"TETIK YOK -> SABIT %18, AMA BU GUNUN EN BUYUK ACIK RISKI ve saklamiyorum. Q2 Finansal Rapor 11 Agu 22:11 KAPa verildi (kapanis SONRASI); hisse bugun gun-ici 19,10 ile -%9,1 ve 20,40 stopunun %6,37 ALTINDA. Neden bugun kesilmedi: METHODOLOGY 3 geregi kesim tetigi SETTLED kapanisa bagli ve 08-11 settled 21,02 > 20,40. Post-Q2 trim tetiginin FIYAT bacagi karsilandi (21,02 < elle ema50 21,06 ve < 21,32) ama VERI bacagi (Q2 kar buyumesi NEG) dogrulanamiyor - get_financial_statements ceyreklik serisi hala 2026Q1de -> 08-11 VERI/BESLEME kurali geregi tek bacakla aksiyon YOK. Karar ON-KAYDA alindi: 08-12 settled <20,40 -> TAM KESIM. Agirlik oynatmak yerine esik yazmak, KURAL 9un tam olarak istedigi sey."
2026-08-12,CCOLA,5,0,"tetik yok -> SABIT %5. DUNKU ON-KAYIT TEST EDILDI VE ATESLENMEDI: sart '08-11 settled <86 -> tam kesim' idi, settled 86,65 > 86 geldi -> pozisyon korundu. Intraday 85,45ten kapanista 86,65e toparlama (+%1,40) settled-disiplinini ikinci kez dogruladi. Geri-yukseltme tetigi ise ARTIK FIYAT BACAGINDAN DA DUSTU: 86,65 < elle ema20 87,93 (dun 90,05 > 88,22 ile karsilanmisti) -> iki bacak da MET DEGIL. GUCLU LEHTE KANIT (karar degistirmedi ama kayitli): analistler Q2yi GORDUKTEN sonra hedefi 107,07 -> 115,40 (+%7,8) YUKARI revize etti, kapsam 20 -> 21 (19 AL/2 TUT); F/K 11,02 < XGIDA medyan 12,40; EV/FAVOK 6,0. Dususun buyuk olasilikla AEFES kontaminasyonu oldugunu dusunuyorum (AEFES ~%50 ortagi). Yine de stop 86 GEVSETILMEDI."
2026-08-12,ENJSA,14,0,"tetik yok -> SABIT %14. 08-11 settled 110,00 > 106 stop (%3,64 tampon - dun %6,70 idi, belirgin daraldi). Ek-upgrade sarti 'KAP-teyitli Q2 EPS beat' IKINCI GUN de MET DEGIL: Q2 raporu 10 Agu 18:49da KAPa verildi ama get_financial_statements ceyreklik serisi hala 2026Q1de -> beat dogrulanamiyor. Dunku +%2,74luk ayrisma 08-11de GERI VERILDI (-%2,74 vs XU100 -%0,78 = -1,96pp GERIDE) - yani dun 'gucluye' isaret diye yazdigim tek-seans hareketi ertesi gun silindi; tek-gun fiyat hareketini kanit saymamanin (KURAL 9) somut ornegi. Degerleme bacagi saglam kaldi: F/K 18,99 < XELKT medyan 21,39, PD/DD 1,19 < 1,23, EV/FAVOK 4,0 - UC ANA FILTREYI DE GECEN TEK ISIM."
2026-08-12,CASH,29,+8,"NAKIT %21 -> %29 (+8pp), kaynagi BIMAS trimi. DEVIR (yeni isim) %0 - DORDUNCU gun. 8pp neden bir isme dagitilmadi: KURAL 9 agirlik ARTISI icin de TANIMLI TETIK sart kosar ve bugun hicbir add/upgrade tetigi karsilanmadi (KCHOL fiyat bacagi 199,90 < 200 ile KOPTU; MGROS settled 630,00 esigi asamadi ve bugun -%12 cokerken katalizor bacagi hala bos; DOAS Q2 19 Aguda; TUPRS RSI 75,72 ile geri-alim kapisi kapali; ENJSA/CCOLA upgrade sartlari veri bacagindan dustu). AYRICA staples konsantrasyonu %43 -> %35e indi - 08-11de tam bu blok zarari uretti (BIMAS -1,05pp / AEFES -2,45pp / CCOLA -3,00pp rolatif). Yuksek nakit bir gorus degil, tetiklerin ARTIGI."
2026-08-14,GARAN,22,0,"tetik yok -> SABIT %22. Iki bacak da NET MARJLA met degil: (i) fiyat 08-13 settled 129,60 > 120 ikinci-kademe esigi ve > 118 stop (tampon %8,95 - listenin en genisi ve dun %6,72 idi, GENISLEDI); (ii) elle Wilder RSI-14 = 48,60 >> 38 (n=38, 5 seedin 5'i 48,6-50,0 bandinda). 08-12'de +%3,56 ile XU100'un (+%2,96) ustunde kapatti = +0,60pp. Trim edilmis ama tezi bozulmamis ismin ralli gununde ONDE olmasi, 08-11 trimin 'tez degisikligi degil teknik karar' oldugu tespitini IKINCI kez dogruladi"
2026-08-14,ENJSA,14,0,"tetik yok -> SABIT %14, AMA GUNUN EN DAR TAMPONU. 08-13 settled 107,40 > 106 stop -> yalnizca %1,30 tampon (dun %3,64, once %6,70 -> UC RAPORDA UCUNCU KEZ DARALDI). Kesim tetigi settled'a bagli ve delinmedi -> KURAL 9 geregi tetiksiz agirlik oynatmiyorum. Ek-upgrade sarti 'KAP-teyitli Q2 EPS beat' DORDUNCU gun de met degil ve artik bunun ISME OZGU olmadigi kanitlandi (piyasa genelinde 6/6 isimde Q2 beslemede yok)"
